Time	Type	LotNo	Zone	Row
04/11/2011 10:25:48	NM_LH	552	ABay	8
04/11/2011 10:25:48	NM_LH	552	ABay	8
04/11/2011 10:25:48	NM_LH	552	ABay	8
04/11/2011 10:25:48	NM_LH	552	ABay	8
04/11/2011 10:25:48	NM_LH	552	ABay	8
04/11/2011 10:45:47	NM_RH	572	ABay	7
04/11/2011 10:45:47	NM_RH	572	ABay	7
04/11/2011 10:45:47	NM_RH	572	ABay	7
04/11/2011 10:45:47	NM_RH	572	ABay	7
04/11/2011 10:45:47	NM_RH	572	ABay	7
04/11/2011 11:06:37	NM_LH	552	ABay	2
04/11/2011 11:06:37	NM_LH	552	ABay	2
04/11/2011 11:06:37	NM_LH	552	ABay	2
04/11/2011 11:06:37	NM_LH	552	ABay	2
04/11/2011 11:15:01	NM_RH	572	ABay	7
04/11/2011 11:15:01	NM_RH	572	ABay	7
04/11/2011 11:15:01	NM_RH	572	ABay	7
04/11/2011 11:15:01	NM_RH	572	ABay	7
04/11/2011 11:15:01	NM_RH	572	ABay	7
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:03:52	Acc_4Dr_LH	576	CLow	2
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 12:20:09	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:11:42	Acc_4Dr_LH	576	CLow	2
04/11/2011 13:27:59	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:27:59	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:27:59	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:27:59	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:27:59	Acc_4Dr_RH	581	CLow	5
04/11/2011 13:34:01	Acc_4Dr_RH	581	CLow	4
04/11/2011 14:16:34	Acc_4Dr_LH	576	CLow	2
04/11/2011 14:16:34	Acc_4Dr_LH	576	CLow	2
04/11/2011 14:16:34	Acc_4Dr_LH	576	CLow	2
04/11/2011 14:16:34	Acc_4Dr_LH	576	CLow	2
04/11/2011 14:28:03	Acc_4Dr_RH	581	CLow	4
04/11/2011 14:28:03	Acc_4Dr_RH	581	CLow	4
04/11/2011 14:28:03	Acc_4Dr_RH	581	CLow	4
04/11/2011 14:28:03	Acc_4Dr_RH	581	CLow	4
04/11/2011 17:40:35	TL_LH	550	CHigh	12
04/11/2011 17:40:35	TL_LH	550	CHigh	12
04/11/2011 17:43:29	TL_LH	588	CHigh	12
04/11/2011 17:43:29	TL_LH	588	CHigh	12
04/11/2011 17:43:29	TL_LH	588	CHigh	12
04/11/2011 17:43:29	TL_LH	588	CHigh	12
04/11/2011 17:58:13	TL_RH	578	CHigh	20
04/11/2011 17:58:13	TL_RH	578	CHigh	20
04/11/2011 17:58:13	TL_RH	578	CHigh	20
04/11/2011 17:58:13	TL_RH	578	CHigh	20
04/11/2011 17:58:13	TL_RH	578	CHigh	20
04/11/2011 18:44:29	TL_LH	588	CHigh	12
04/11/2011 18:45:53	TL_LH	588	CHigh	19
04/11/2011 18:45:53	TL_LH	588	CHigh	19
04/11/2011 18:45:53	TL_LH	588	CHigh	19
04/11/2011 18:45:53	TL_LH	588	CHigh	19
04/11/2011 18:45:53	TL_LH	588	CHigh	19
04/11/2011 19:02:07	TL_RH	578	CHigh	4
04/11/2011 19:02:07	TL_RH	578	CHigh	4
04/11/2011 19:02:07	TL_RH	578	CHigh	4
04/11/2011 19:02:07	TL_RH	578	CHigh	4
04/11/2011 19:02:07	TL_RH	578	CHigh	4
04/11/2011 19:50:50	TL_LH	588	CHigh	18
04/11/2011 19:55:54	TL_RH	578	CHigh	4
04/11/2011 19:55:54	TL_RH	578	CHigh	4
04/11/2011 20:09:27	NM_LH	552	ABay	2
04/11/2011 20:09:27	NM_LH	552	ABay	2
04/11/2011 20:09:27	NM_LH	552	ABay	2
04/11/2011 20:09:27	NM_LH	552	ABay	2
04/11/2011 20:09:27	NM_LH	552	ABay	2
04/11/2011 20:20:26	NM_RH	572	ABay	7
04/11/2011 20:20:26	NM_RH	572	ABay	7
04/11/2011 20:20:26	NM_RH	572	ABay	7
04/11/2011 20:30:22	NM_RH	572	CHigh	1
04/11/2011 20:30:22	NM_RH	572	CHigh	1
04/11/2011 21:12:22	NM_LH	552	ABay	2
04/11/2011 21:12:22	NM_LH	552	ABay	2
04/11/2011 21:12:22	NM_LH	552	ABay	2
04/11/2011 21:12:22	NM_LH	552	ABay	2
04/11/2011 21:22:44	NM_RH	572	CHigh	1
04/11/2011 21:22:44	NM_RH	572	CHigh	1
04/11/2011 21:22:44	NM_RH	572	CHigh	1
04/11/2011 21:22:44	NM_RH	572	CHigh	1
04/11/2011 22:10:20	NM_LH	552	ABay	2
04/11/2011 22:17:06	Acc_4Dr_LH	591	CLow	2
04/11/2011 22:17:06	Acc_4Dr_LH	591	CLow	2
04/11/2011 22:19:42	Acc_4Dr_LH	591	CLow	3
04/11/2011 22:19:42	Acc_4Dr_LH	591	CLow	3
04/11/2011 22:19:42	Acc_4Dr_LH	591	CLow	3
04/11/2011 22:19:42	Acc_4Dr_LH	591	CLow	3
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 22:33:17	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:30:08	Acc_4Dr_LH	591	CLow	3
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/11/2011 23:46:18	Acc_4Dr_RH	596	CLow	4
04/12/2011 00:29:06	Acc_4Dr_LH	591	CLow	3
04/12/2011 00:29:06	Acc_4Dr_LH	591	CLow	3
04/12/2011 00:29:06	Acc_4Dr_LH	591	CLow	3
04/12/2011 00:29:06	Acc_4Dr_LH	591	CLow	3
04/12/2011 00:40:34	Acc_4Dr_RH	596	CLow	4
04/12/2011 00:40:34	Acc_4Dr_RH	596	CLow	4
04/12/2011 00:40:34	Acc_4Dr_RH	596	CLow	4
04/12/2011 00:40:34	Acc_4Dr_RH	596	CLow	4
04/12/2011 06:47:37	TL_LH	588	CHigh	18
04/12/2011 06:47:37	TL_LH	588	CHigh	18
04/12/2011 06:47:37	TL_LH	588	CHigh	18
04/12/2011 06:47:37	TL_LH	588	CHigh	18
04/12/2011 06:47:37	TL_LH	588	CHigh	18
04/12/2011 07:02:04	TL_RH	578	CHigh	4
04/12/2011 07:02:04	TL_RH	578	CHigh	4
04/12/2011 07:02:04	TL_RH	578	CHigh	4
04/12/2011 07:02:04	TL_RH	578	CHigh	4
04/12/2011 07:02:04	TL_RH	578	CHigh	4
04/12/2011 07:57:34	TL_LH	588	CHigh	18
04/12/2011 07:57:34	TL_LH	588	CHigh	18
04/12/2011 07:57:34	TL_LH	588	CHigh	18
04/12/2011 07:57:34	TL_LH	588	CHigh	18
04/12/2011 07:57:34	TL_LH	588	CHigh	18
04/12/2011 08:17:48	TL_RH	578	CHigh	3
04/12/2011 08:17:48	TL_RH	578	CHigh	3
04/12/2011 08:17:48	TL_RH	578	CHigh	3
04/12/2011 08:17:48	TL_RH	578	CHigh	3
04/12/2011 08:17:48	TL_RH	578	CHigh	3
04/12/2011 09:06:31	TL_LH	588	CHigh	18
04/12/2011 09:07:04	TL_LH	588	CHigh	17
04/12/2011 09:07:04	TL_LH	588	CHigh	17
04/12/2011 09:07:04	TL_LH	588	CHigh	17
04/12/2011 09:18:36	TL_RH	578	CHigh	3
04/12/2011 09:18:36	TL_RH	578	CHigh	3
04/12/2011 09:18:36	TL_RH	578	CHigh	3
04/12/2011 09:18:36	TL_RH	578	CHigh	3
04/12/2011 10:04:51	NM_LH	552	ABay	2
04/12/2011 10:04:51	NM_LH	552	ABay	2
04/12/2011 10:04:51	NM_LH	552	ABay	2
04/12/2011 10:04:51	NM_LH	552	ABay	2
04/12/2011 10:04:51	NM_LH	552	ABay	2
04/12/2011 10:17:48	NM_RH	572	CHigh	1
04/12/2011 10:17:48	NM_RH	572	CHigh	1
04/12/2011 10:17:48	NM_RH	572	CHigh	1
04/12/2011 10:17:48	NM_RH	572	CHigh	1
04/12/2011 10:17:48	NM_RH	572	CHigh	1
04/12/2011 11:06:39	NM_LH	552	ABay	2
04/12/2011 11:06:39	NM_LH	552	ABay	2
04/12/2011 11:11:46	NM_LH	607	ABay	5
04/12/2011 11:11:46	NM_LH	607	ABay	5
04/12/2011 11:18:00	NM_RH	572	CHigh	1
04/12/2011 11:20:53	NM_RH	572	ABay	3
04/12/2011 11:20:53	NM_RH	572	ABay	3
04/12/2011 11:20:53	NM_RH	572	ABay	3
04/12/2011 11:36:22	NM_RH	572	ABay	3
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 11:45:37	Acc_4Dr_LH	591	CLow	1
04/12/2011 12:01:55	Acc_4Dr_RH	596	CLow	6
04/12/2011 12:01:55	Acc_4Dr_RH	596	CLow	6
04/12/2011 12:01:55	Acc_4Dr_RH	596	CLow	6
04/12/2011 12:01:55	Acc_4Dr_RH	596	CLow	6
04/12/2011 12:01:55	Acc_4Dr_RH	596	CLow	6
04/12/2011 12:07:19	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:05:48	Acc_4Dr_LH	591	CLow	1
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 13:22:05	Acc_4Dr_RH	596	CLow	5
04/12/2011 14:06:13	Acc_4Dr_LH	591	CLow	1
04/12/2011 14:06:13	Acc_4Dr_LH	591	CLow	1
04/12/2011 14:08:56	Acc_4Dr_LH	603	CHigh	20
04/12/2011 14:08:56	Acc_4Dr_LH	603	CHigh	20
04/12/2011 14:17:50	Acc_4Dr_RH	596	CLow	5
04/12/2011 14:17:50	Acc_4Dr_RH	596	CLow	5
04/12/2011 14:17:50	Acc_4Dr_RH	596	CLow	5
04/12/2011 14:17:50	Acc_4Dr_RH	596	CLow	5
04/12/2011 17:29:15	TL_LH	588	CHigh	17
04/12/2011 17:29:15	TL_LH	588	CHigh	17
04/12/2011 17:29:15	TL_LH	588	CHigh	17
04/12/2011 17:29:15	TL_LH	588	CHigh	17
04/12/2011 17:29:15	TL_LH	588	CHigh	17
04/12/2011 17:43:49	TL_RH	578	CHigh	3
04/12/2011 17:43:49	TL_RH	578	CHigh	3
04/12/2011 17:43:49	TL_RH	578	CHigh	3
04/12/2011 17:49:10	TL_RH	578	CHigh	2
04/12/2011 17:49:10	TL_RH	578	CHigh	2
04/12/2011 18:32:47	TL_LH	588	CHigh	17
04/12/2011 18:32:47	TL_LH	588	CHigh	17
04/12/2011 18:32:47	TL_LH	588	CHigh	17
04/12/2011 18:32:47	TL_LH	588	CHigh	17
04/12/2011 18:36:02	TL_LH	588	CHigh	15
04/12/2011 18:47:20	TL_RH	578	CHigh	2
04/12/2011 18:47:20	TL_RH	578	CHigh	2
04/12/2011 18:47:20	TL_RH	578	CHigh	2
04/12/2011 18:47:20	TL_RH	578	CHigh	2
04/12/2011 18:47:20	TL_RH	578	CHigh	2
04/12/2011 19:36:03	TL_LH	588	CHigh	15
04/12/2011 19:36:03	TL_LH	588	CHigh	15
04/12/2011 19:36:03	TL_LH	588	CHigh	15
04/12/2011 19:46:10	TL_RH	578	CHigh	2
04/12/2011 19:46:10	TL_RH	578	CHigh	2
04/12/2011 19:59:58	NM_LH	607	ABay	2
04/12/2011 19:59:58	NM_LH	607	ABay	2
04/12/2011 19:59:58	NM_LH	607	ABay	2
04/12/2011 19:59:58	NM_LH	607	ABay	2
04/12/2011 19:59:58	NM_LH	607	ABay	2
04/12/2011 20:10:58	NM_RH	572	ABay	3
04/12/2011 20:10:58	NM_RH	572	ABay	3
04/12/2011 20:10:58	NM_RH	572	ABay	3
04/12/2011 20:10:58	NM_RH	572	ABay	3
04/12/2011 20:10:58	NM_RH	572	ABay	3
04/12/2011 21:00:40	NM_LH	607	ABay	2
04/12/2011 21:00:40	NM_LH	607	ABay	2
04/12/2011 21:00:40	NM_LH	607	ABay	2
04/12/2011 21:00:40	NM_LH	607	ABay	2
04/12/2011 21:00:40	NM_LH	607	ABay	2
04/12/2011 21:13:37	NM_RH	572	ABay	3
04/12/2011 21:13:37	NM_RH	572	ABay	3
04/12/2011 21:13:37	NM_RH	572	ABay	3
04/12/2011 21:13:37	NM_RH	572	ABay	3
04/12/2011 21:47:09	Acc_4Dr_LH	603	CLow	3
04/12/2011 21:47:09	Acc_4Dr_LH	603	CLow	3
04/12/2011 21:47:09	Acc_4Dr_LH	603	CLow	3
04/12/2011 21:47:09	Acc_4Dr_LH	603	CLow	3
04/12/2011 21:52:50	Acc_4Dr_LH	603	CHigh	19
04/12/2011 21:52:50	Acc_4Dr_LH	603	CHigh	19
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 22:03:20	Acc_4Dr_RH	614	CHigh	17
04/12/2011 23:14:07	Acc_4Dr_LH	603	CHigh	19
04/12/2011 23:14:07	Acc_4Dr_LH	603	CHigh	19
04/12/2011 23:14:07	Acc_4Dr_LH	603	CHigh	19
04/12/2011 23:15:54	Acc_4Dr_LH	603	CHigh	12
04/12/2011 23:15:54	Acc_4Dr_LH	603	CHigh	12
04/12/2011 23:15:54	Acc_4Dr_LH	603	CHigh	12
04/12/2011 23:30:54	Acc_4Dr_RH	614	CHigh	3
04/12/2011 23:30:54	Acc_4Dr_RH	614	CHigh	3
04/12/2011 23:30:54	Acc_4Dr_RH	614	CHigh	3
04/12/2011 23:30:54	Acc_4Dr_RH	614	CHigh	3
04/12/2011 23:37:37	Acc_4Dr_RH	614	CHigh	20
04/12/2011 23:37:37	Acc_4Dr_RH	614	CHigh	20
04/13/2011 00:25:40	Acc_4Dr_LH	603	CHigh	12
04/13/2011 00:25:40	Acc_4Dr_LH	603	CHigh	12
04/13/2011 00:25:40	Acc_4Dr_LH	603	CHigh	12
04/13/2011 00:25:40	Acc_4Dr_LH	603	CHigh	12
04/13/2011 00:38:37	Acc_4Dr_RH	614	CHigh	7
04/13/2011 00:38:37	Acc_4Dr_RH	614	CHigh	7
04/13/2011 00:38:37	Acc_4Dr_RH	614	CHigh	7
04/13/2011 00:38:37	Acc_4Dr_RH	614	CHigh	7
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 06:59:22	TL_LH	588	CHigh	15
04/13/2011 07:16:31	TL_RH	578	CHigh	2
04/13/2011 07:16:31	TL_RH	578	CHigh	2
04/13/2011 07:16:31	TL_RH	578	CHigh	2
04/13/2011 07:22:15	TL_RH	578	CHigh	11
04/13/2011 07:22:15	TL_RH	578	CHigh	11
04/13/2011 08:26:12	TL_LH	588	CHigh	15
04/13/2011 08:26:12	TL_LH	588	CHigh	15
04/13/2011 08:28:14	TL_LH	588	CHigh	13
04/13/2011 08:28:14	TL_LH	588	CHigh	13
04/13/2011 08:28:14	TL_LH	588	CHigh	13
04/13/2011 08:41:00	TL_RH	578	CHigh	11
04/13/2011 08:41:00	TL_RH	578	CHigh	11
04/13/2011 08:41:00	TL_RH	578	CHigh	11
04/13/2011 08:41:00	TL_RH	578	CHigh	11
04/13/2011 08:41:00	TL_RH	578	CHigh	11
04/13/2011 09:00:44	TL_LH	588	CHigh	13
04/13/2011 09:00:44	TL_LH	588	CHigh	13
04/13/2011 09:00:44	TL_LH	588	CHigh	13
04/13/2011 09:00:44	TL_LH	588	CHigh	13
04/13/2011 09:13:27	TL_RH	578	CHigh	11
04/13/2011 09:13:27	TL_RH	578	CHigh	11
04/13/2011 09:13:27	TL_RH	578	CHigh	11
04/13/2011 09:13:27	TL_RH	578	CHigh	11
04/13/2011 10:35:28	NM_LH	607	ABay	2
04/13/2011 10:35:28	NM_LH	607	ABay	2
04/13/2011 10:35:28	NM_LH	607	ABay	2
04/13/2011 10:35:28	NM_LH	607	ABay	2
04/13/2011 10:45:46	NM_LH	607	ABay	6
04/13/2011 10:49:02	NM_RH	572	ABay	3
04/13/2011 10:49:02	NM_RH	572	ABay	3
04/13/2011 10:49:02	NM_RH	572	ABay	3
04/13/2011 10:49:02	NM_RH	572	ABay	3
04/13/2011 10:49:02	NM_RH	572	ABay	3
04/13/2011 11:06:47	NM_LH	607	ABay	6
04/13/2011 11:06:47	NM_LH	607	ABay	6
04/13/2011 11:06:47	NM_LH	607	ABay	6
04/13/2011 11:06:47	NM_LH	607	ABay	6
04/13/2011 11:17:32	NM_RH	572	ABay	3
04/13/2011 11:17:32	NM_RH	572	ABay	3
04/13/2011 11:17:32	NM_RH	572	ABay	3
04/13/2011 12:38:19	NM_RH	631	ABay	2
04/13/2011 12:38:19	NM_RH	631	ABay	2
04/13/2011 13:19:01	NM_LH	607	ABay	6
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:26:24	Acc_4Dr_LH	603	CHigh	8
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 13:53:04	Acc_4Dr_RH	614	CLow	5
04/13/2011 14:43:01	Acc_4Dr_LH	603	CHigh	8
04/13/2011 14:43:01	Acc_4Dr_LH	603	CHigh	8
04/13/2011 14:43:01	Acc_4Dr_LH	603	CHigh	8
04/13/2011 14:43:01	Acc_4Dr_LH	603	CHigh	8
04/13/2011 14:49:07	Acc_4Dr_LH	603	CLow	4
04/13/2011 14:49:07	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:01:16	Acc_4Dr_RH	614	CLow	5
04/13/2011 15:01:16	Acc_4Dr_RH	614	CLow	5
04/13/2011 15:01:16	Acc_4Dr_RH	614	CLow	5
04/13/2011 15:04:35	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:04:35	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:04:35	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:37:17	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:37:17	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:37:17	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:37:17	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:37:17	Acc_4Dr_LH	603	CLow	4
04/13/2011 15:50:59	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:50:59	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:50:59	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:50:59	Acc_4Dr_RH	614	ABay	5
04/13/2011 15:50:59	Acc_4Dr_RH	614	ABay	5
04/13/2011 17:40:45	TL_LH	588	CHigh	13
04/13/2011 17:40:45	TL_LH	588	CHigh	13
04/13/2011 17:40:45	TL_LH	588	CHigh	13
04/13/2011 17:40:45	TL_LH	588	CHigh	13
04/13/2011 17:40:45	TL_LH	588	CHigh	13
04/13/2011 17:55:48	TL_RH	578	CHigh	11
04/13/2011 17:57:27	TL_RH	628	CHigh	15
04/13/2011 17:57:27	TL_RH	628	CHigh	15
04/13/2011 17:57:27	TL_RH	628	CHigh	15
04/13/2011 18:00:47	TL_RH	628	CHigh	11
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 19:49:41	TL_LH	636	CHigh	9
04/13/2011 20:07:47	TL_RH	628	CHigh	11
04/13/2011 20:07:47	TL_RH	628	CHigh	11
04/13/2011 20:07:47	TL_RH	628	CHigh	11
04/13/2011 20:07:47	TL_RH	628	CHigh	11
04/13/2011 20:07:47	TL_RH	628	CHigh	11
04/13/2011 20:55:08	TL_LH	636	CHigh	17
04/13/2011 21:00:19	TL_RH	628	CHigh	11
04/13/2011 21:00:19	TL_RH	628	CHigh	11
04/13/2011 21:00:19	TL_RH	628	CHigh	11
04/13/2011 21:15:21	NM_LH	607	ABay	6
04/13/2011 21:15:21	NM_LH	607	ABay	6
04/13/2011 21:15:21	NM_LH	607	ABay	6
04/13/2011 21:15:21	NM_LH	607	ABay	6
04/13/2011 21:15:21	NM_LH	607	ABay	6
04/13/2011 21:29:18	NM_RH	631	ABay	7
04/13/2011 21:29:18	NM_RH	631	ABay	7
04/13/2011 21:29:18	NM_RH	631	ABay	7
04/13/2011 21:29:18	NM_RH	631	ABay	7
04/13/2011 21:29:18	NM_RH	631	ABay	7
04/13/2011 22:18:01	NM_LH	607	ABay	6
04/13/2011 22:18:01	NM_LH	607	ABay	6
04/13/2011 22:18:01	NM_LH	607	ABay	6
04/13/2011 22:18:01	NM_LH	607	ABay	6
04/13/2011 22:18:01	NM_LH	607	ABay	6
04/13/2011 22:34:04	NM_RH	631	ABay	7
04/13/2011 22:34:04	NM_RH	631	ABay	7
04/13/2011 22:34:04	NM_RH	631	ABay	7
04/13/2011 22:34:04	NM_RH	631	ABay	7
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 22:56:01	Acc_4Dr_LH	603	CLow	2
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/13/2011 23:12:18	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:34:19	Acc_4Dr_LH	603	CLow	2
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 00:50:36	Acc_4Dr_RH	614	CLow	6
04/14/2011 01:22:40	Acc_4Dr_LH	603	CLow	2
04/14/2011 01:22:40	Acc_4Dr_LH	603	CLow	2
04/14/2011 01:22:40	Acc_4Dr_LH	603	CLow	2
04/14/2011 01:22:40	Acc_4Dr_LH	603	CLow	2
04/14/2011 01:34:16	Acc_4Dr_RH	614	CLow	1
04/14/2011 01:34:16	Acc_4Dr_RH	614	CLow	1
04/14/2011 01:34:16	Acc_4Dr_RH	614	CLow	1
04/14/2011 01:34:16	Acc_4Dr_RH	614	CLow	1
04/14/2011 07:03:20	TL_LH	636	CHigh	19
04/14/2011 07:03:20	TL_LH	636	CHigh	19
04/14/2011 07:03:20	TL_LH	636	CHigh	19
04/14/2011 07:05:07	TL_LH	636	CHigh	17
04/14/2011 07:05:07	TL_LH	636	CHigh	17
04/14/2011 07:05:07	TL_LH	636	CHigh	17
04/14/2011 07:20:07	TL_RH	628	CHigh	11
04/14/2011 07:20:07	TL_RH	628	CHigh	11
04/14/2011 07:23:08	TL_RH	628	CHigh	12
04/14/2011 07:23:08	TL_RH	628	CHigh	12
04/14/2011 07:23:08	TL_RH	628	CHigh	12
04/14/2011 08:07:43	TL_LH	636	CHigh	17
04/14/2011 08:07:43	TL_LH	636	CHigh	17
04/14/2011 08:07:43	TL_LH	636	CHigh	17
04/14/2011 08:07:43	TL_LH	636	CHigh	17
04/14/2011 08:07:43	TL_LH	636	CHigh	17
04/14/2011 08:22:17	TL_RH	628	CHigh	12
04/14/2011 08:22:17	TL_RH	628	CHigh	12
04/14/2011 08:22:17	TL_RH	628	CHigh	12
04/14/2011 08:22:17	TL_RH	628	CHigh	12
04/14/2011 08:22:17	TL_RH	628	CHigh	12
04/14/2011 09:09:39	TL_LH	636	CHigh	17
04/14/2011 09:09:39	TL_LH	636	CHigh	17
04/14/2011 09:09:39	TL_LH	636	CHigh	17
04/14/2011 09:09:39	TL_LH	636	CHigh	17
